Call_ID,Call_Date,Call_Start_Time,Call_End_Time,Call_Duration_Min,Call_Reason,Call_Channel,Sentiment,CSAT_Score,SLA_Target_Min,SLA_Status,State,City,Agent_ID,Call_Center_ID
C011967,26-08-24,26-08-24 18:00,26-08-24 18:09,9,Billing Question,Call Center,Positive,4,15,Within SLA,TX,Dallas,A040,CC02
C011968,09-01-24,09-01-24 8:00,09-01-24 8:05,5,Billing Question,Web Form,Neutral,4,15,Within SLA,CA,Los Angeles,A138,CC04
C011969,06-03-24,06-03-24 10:00,06-03-24 10:09,9,Account Cancellation,Email,Negative,4,15,Within SLA,CA,Los Angeles,A114,CC04
C011970,08-06-24,08-06-24 9:00,08-06-24 9:14,14,Account Cancellation,Call Center,Negative,4,15,Within SLA,TX,Dallas,A043,CC02
C011971,05-10-24,05-10-24 19:00,05-10-24 19:12,12,Power Outage,Email,Negative,3,15,Within SLA,TX,Dallas,A062,CC02
C011972,24-05-24,24-05-24 16:00,24-05-24 16:02,2,Billing Question,Call Center,Positive,4,15,Within SLA,CA,Los Angeles,A108,CC04
C011973,04-11-24,04-11-24 10:00,04-11-24 10:18,18,Service Issues,Call Center,Negative,4,15,SLA Violated,CA,Los Angeles,A112,CC04
C011974,13-05-24,13-05-24 15:00,13-05-24 15:04,4,Billing Question,Call Center,Positive,3,15,Within SLA,CA,Los Angeles,A112,CC04
C011975,09-02-24,09-02-24 13:00,09-02-24 13:23,23,Service Issues,Email,Negative,4,15,SLA Violated,NY,New York,A010,CC01
C011976,22-09-24,22-09-24 13:00,22-09-24 13:12,12,Power Outage,Chatbot,Negative,4,15,Within SLA,CA,Los Angeles,A117,CC04
C011977,30-08-24,30-08-24 18:00,30-08-24 18:24,24,Service Issues,Call Center,Negative,4,15,SLA Violated,IL,Chicago,A095,CC03
C011978,06-07-24,06-07-24 8:00,06-07-24 8:03,3,Billing Question,Call Center,Negative,4,15,Within SLA,IL,Chicago,A097,CC03
C011979,02-06-24,02-06-24 14:00,02-06-24 14:23,23,Payment Issue,Call Center,Neutral,4,15,SLA Violated,IL,Chicago,A083,CC03
C011980,14-06-24,14-06-24 18:00,14-06-24 18:02,2,Billing Question,Chatbot,Positive,3,15,Within SLA,TX,Dallas,A070,CC02
C011981,27-02-24,27-02-24 12:00,27-02-24 12:06,6,Payment Issue,Chatbot,Neutral,3,15,Within SLA,TX,Dallas,A037,CC02
C011982,11-09-24,11-09-24 14:00,11-09-24 14:02,2,Billing Question,Email,Negative,3,15,Within SLA,TX,Dallas,A069,CC02
C011983,21-03-24,21-03-24 11:00,21-03-24 11:03,3,New Connection,Chatbot,Positive,3,15,Within SLA,TX,Dallas,A043,CC02
C011984,25-08-24,25-08-24 10:00,25-08-24 10:16,16,Power Outage,Call Center,Negative,3,15,SLA Violated,IL,Chicago,A096,CC03
C011985,06-01-24,06-01-24 14:00,06-01-24 14:03,3,Billing Question,Call Center,Positive,3,15,Within SLA,CA,Los Angeles,A117,CC04
C011986,21-04-24,21-04-24 14:00,21-04-24 14:03,3,Billing Question,Email,Neutral,2,15,Within SLA,TX,Dallas,A049,CC02
C011987,24-08-24,24-08-24 17:00,24-08-24 17:30,30,Power Outage,Chatbot,Neutral,4,15,SLA Violated,CA,Los Angeles,A140,CC04
C011988,17-06-24,17-06-24 15:00,17-06-24 15:04,4,Billing Question,Call Center,Neutral,4,15,Within SLA,IL,Chicago,A101,CC03
C011989,26-10-24,26-10-24 13:00,26-10-24 13:11,11,Service Issues,Chatbot,Negative,3,15,Within SLA,TX,Dallas,A060,CC02
C011990,11-10-24,11-10-24 14:00,11-10-24 14:02,2,New Connection,Chatbot,Positive,4,15,Within SLA,IL,Chicago,A090,CC03
C011991,21-09-24,21-09-24 10:00,21-09-24 10:08,8,Billing Question,Call Center,Positive,5,15,Within SLA,IL,Chicago,A085,CC03
C011992,27-06-24,27-06-24 14:00,27-06-24 14:13,13,Power Outage,Call Center,Neutral,4,15,Within SLA,NY,New York,A017,CC01
C011993,20-05-24,20-05-24 14:00,20-05-24 14:02,2,Account Cancellation,Call Center,Neutral,4,15,Within SLA,CA,Los Angeles,A131,CC04
C011994,08-02-24,08-02-24 17:00,08-02-24 17:11,11,Power Outage,Chatbot,Negative,3,15,Within SLA,TX,Dallas,A044,CC02
C011995,19-12-24,19-12-24 14:00,19-12-24 14:17,17,Power Outage,Chatbot,Neutral,3,15,SLA Violated,TX,Dallas,A056,CC02
C011996,10-01-24,10-01-24 10:00,10-01-24 10:13,13,Service Issues,Email,Negative,4,15,Within SLA,NY,New York,A023,CC01
C011997,05-09-24,05-09-24 12:00,05-09-24 12:08,8,New Connection,Call Center,Positive,2,15,Within SLA,TX,Dallas,A055,CC02
C011998,08-10-24,08-10-24 18:00,08-10-24 18:29,29,Service Issues,Call Center,Negative,4,15,SLA Violated,NY,New York,A002,CC01
C011999,13-07-24,13-07-24 10:00,13-07-24 10:10,10,Billing Question,Call Center,Neutral,4,15,Within SLA,TX,Dallas,A066,CC02
C012000,08-05-24,08-05-24 10:00,08-05-24 10:23,23,Power Outage,Call Center,Negative,5,15,SLA Violated,TX,Dallas,A037,CC02
C012001,07-08-24,07-08-24 13:00,07-08-24 13:15,15,Service Issues,Call Center,Neutral,4,15,Within SLA,TX,Dallas,A050,CC02
C012002,15-03-24,15-03-24 13:00,15-03-24 13:15,15,Power Outage,Call Center,Neutral,2,15,Within SLA,IL,Chicago,A074,CC03
C012003,20-04-24,20-04-24 14:00,20-04-24 14:07,7,New Connection,Call Center,Neutral,2,15,Within SLA,CA,Los Angeles,A123,CC04
C012004,19-02-24,19-02-24 14:00,19-02-24 14:19,19,Service Issues,Call Center,Negative,5,15,SLA Violated,TX,Dallas,A053,CC02
C012005,29-12-24,29-12-24 19:00,29-12-24 19:06,6,Billing Question,Call Center,Positive,3,15,Within SLA,NY,New York,A007,CC01
C012006,12-01-24,12-01-24 16:00,12-01-24 16:09,9,Billing Question,Call Center,Positive,5,15,Within SLA,IL,Chicago,A082,CC03
C012007,16-01-24,16-01-24 10:00,16-01-24 10:19,19,Service Issues,Call Center,Negative,3,15,SLA Violated,IL,Chicago,A076,CC03
C012008,28-02-24,28-02-24 16:00,28-02-24 16:01,1,Billing Question,Chatbot,Neutral,4,15,Within SLA,CA,Los Angeles,A114,CC04
C012009,29-12-24,29-12-24 16:00,29-12-24 16:21,21,Billing Question,Chatbot,Negative,3,15,SLA Violated,IL,Chicago,A078,CC03
C012010,04-05-24,04-05-24 14:00,04-05-24 14:06,6,Payment Issue,Call Center,Neutral,3,15,Within SLA,NY,New York,A008,CC01
C012011,26-01-24,26-01-24 16:00,26-01-24 16:02,2,Billing Question,Chatbot,Negative,5,15,Within SLA,NY,New York,A016,CC01
C012012,21-01-24,21-01-24 14:00,21-01-24 14:04,4,New Connection,Call Center,Positive,5,15,Within SLA,NY,New York,A019,CC01
C012013,17-04-24,17-04-24 14:00,17-04-24 14:27,27,Service Issues,Chatbot,Negative,4,15,SLA Violated,IL,Chicago,A078,CC03
C012014,02-01-24,02-01-24 9:00,02-01-24 9:12,12,Billing Question,Call Center,Positive,3,15,Within SLA,TX,Dallas,A036,CC02
C012015,11-03-24,11-03-24 12:00,11-03-24 12:15,15,Power Outage,Web Form,Neutral,3,15,Within SLA,TX,Dallas,A065,CC02
C012016,18-01-24,18-01-24 12:00,18-01-24 12:08,8,Billing Question,Chatbot,Neutral,4,15,Within SLA,NY,New York,A018,CC01
C012017,26-02-24,26-02-24 14:00,26-02-24 14:16,16,Power Outage,Call Center,Negative,3,15,SLA Violated,IL,Chicago,A094,CC03
C012018,03-09-24,03-09-24 9:00,03-09-24 9:12,12,Service Issues,Call Center,Neutral,4,15,Within SLA,CA,Los Angeles,A138,CC04
C012019,25-09-24,25-09-24 15:00,25-09-24 15:25,25,Billing Question,Call Center,Neutral,5,15,SLA Violated,TX,Dallas,A039,CC02
C012020,11-06-24,11-06-24 11:00,11-06-24 11:10,10,New Connection,Call Center,Neutral,4,15,Within SLA,TX,Dallas,A063,CC02
C012021,20-03-24,20-03-24 19:00,20-03-24 19:13,13,Service Issues,Call Center,Neutral,4,15,Within SLA,CA,Los Angeles,A121,CC04
C012022,05-07-24,05-07-24 13:00,05-07-24 13:24,24,Billing Question,Email,Negative,5,15,SLA Violated,CA,Los Angeles,A122,CC04
C012023,28-09-24,28-09-24 16:00,28-09-24 16:12,12,Billing Question,Chatbot,Neutral,2,15,Within SLA,TX,Dallas,A048,CC02
C012024,11-04-24,11-04-24 16:00,11-04-24 16:08,8,Billing Question,Email,Neutral,4,15,Within SLA,IL,Chicago,A105,CC03
C012025,13-02-24,13-02-24 9:00,13-02-24 9:16,16,Power Outage,Call Center,Neutral,4,15,SLA Violated,CA,Los Angeles,A132,CC04
C012026,16-12-24,16-12-24 13:00,16-12-24 13:01,1,Account Cancellation,Email,Negative,3,15,Within SLA,TX,Dallas,A049,CC02
C012027,17-01-24,17-01-24 19:00,17-01-24 19:18,18,Service Issues,Web Form,Negative,3,15,SLA Violated,TX,Dallas,A055,CC02
C012028,17-11-24,17-11-24 9:00,17-11-24 9:07,7,Billing Question,Call Center,Negative,3,15,Within SLA,CA,Los Angeles,A123,CC04
C012029,17-10-24,17-10-24 13:00,17-10-24 13:17,17,Power Outage,Call Center,Neutral,3,15,SLA Violated,IL,Chicago,A084,CC03
C012030,11-03-24,11-03-24 19:00,11-03-24 19:12,12,Billing Question,Call Center,Negative,5,15,Within SLA,TX,Dallas,A068,CC02
C012031,11-05-24,11-05-24 16:00,11-05-24 16:04,4,Billing Question,Chatbot,Positive,4,15,Within SLA,TX,Dallas,A059,CC02
C012032,28-02-24,28-02-24 8:00,28-02-24 8:24,24,Service Issues,Call Center,Negative,2,15,SLA Violated,NY,New York,A012,CC01
C012033,27-09-24,27-09-24 16:00,27-09-24 16:23,23,Power Outage,Call Center,Neutral,2,15,SLA Violated,TX,Dallas,A062,CC02
C012034,05-02-24,05-02-24 8:00,05-02-24 8:21,21,Power Outage,Chatbot,Neutral,3,15,SLA Violated,NY,New York,A014,CC01
C012035,31-05-24,31-05-24 10:00,31-05-24 10:25,25,Billing Question,Call Center,Neutral,3,15,SLA Violated,TX,Dallas,A050,CC02
C012036,12-08-24,12-08-24 8:00,12-08-24 8:06,6,Billing Question,Web Form,Negative,2,15,Within SLA,IL,Chicago,A080,CC03
C012037,09-09-24,09-09-24 11:00,09-09-24 11:31,31,Service Issues,Call Center,Negative,4,15,SLA Violated,NY,New York,A033,CC01
C012038,04-09-24,04-09-24 12:00,04-09-24 12:32,32,Service Issues,Web Form,Negative,2,15,SLA Violated,IL,Chicago,A071,CC03
C012039,11-06-24,11-06-24 17:00,11-06-24 17:07,7,New Connection,Email,Neutral,4,15,Within SLA,NY,New York,A028,CC01
C012040,22-09-24,22-09-24 14:00,22-09-24 14:17,17,Account Cancellation,Call Center,Neutral,3,15,SLA Violated,TX,Dallas,A050,CC02
C012041,08-04-24,08-04-24 15:00,08-04-24 15:08,8,Account Cancellation,Email,Negative,5,15,Within SLA,IL,Chicago,A072,CC03
C012042,30-05-24,30-05-24 17:00,30-05-24 17:01,1,Billing Question,Call Center,Negative,4,15,Within SLA,NY,New York,A030,CC01
C012043,01-03-24,01-03-24 9:00,01-03-24 9:18,18,Service Issues,Call Center,Neutral,3,15,SLA Violated,TX,Dallas,A046,CC02
C012044,04-09-24,04-09-24 12:00,04-09-24 12:08,8,Billing Question,Call Center,Neutral,3,15,Within SLA,TX,Dallas,A043,CC02
C012045,17-04-24,17-04-24 13:00,17-04-24 13:26,26,Billing Question,Email,Negative,5,15,SLA Violated,IL,Chicago,A105,CC03
C012046,04-01-24,04-01-24 16:00,04-01-24 16:01,1,Payment Issue,Chatbot,Neutral,3,15,Within SLA,IL,Chicago,A093,CC03
C012047,07-07-24,07-07-24 15:00,07-07-24 15:04,4,Billing Question,Email,Neutral,3,15,Within SLA,TX,Dallas,A041,CC02
C012048,17-06-24,17-06-24 12:00,17-06-24 12:04,4,Payment Issue,Call Center,Neutral,4,15,Within SLA,NY,New York,A026,CC01
C012049,04-02-24,04-02-24 13:00,04-02-24 13:03,3,Billing Question,Email,Negative,2,15,Within SLA,IL,Chicago,A079,CC03
C012050,10-03-24,10-03-24 16:00,10-03-24 16:10,10,Payment Issue,Call Center,Neutral,2,15,Within SLA,CA,Los Angeles,A134,CC04
C012051,15-03-24,15-03-24 14:00,15-03-24 14:13,13,Service Issues,Call Center,Neutral,4,15,Within SLA,CA,Los Angeles,A119,CC04
C012052,16-10-24,16-10-24 9:00,16-10-24 9:03,3,Payment Issue,Call Center,Neutral,2,15,Within SLA,CA,Los Angeles,A113,CC04
C012053,16-07-24,16-07-24 18:00,16-07-24 18:16,16,Service Issues,Call Center,Negative,3,15,SLA Violated,TX,Dallas,A051,CC02
C012054,05-11-24,05-11-24 8:00,05-11-24 8:18,18,Service Issues,Call Center,Neutral,5,15,SLA Violated,NY,New York,A032,CC01
C012055,12-05-24,12-05-24 14:00,12-05-24 14:03,3,New Connection,Call Center,Neutral,3,15,Within SLA,TX,Dallas,A056,CC02
C012056,09-10-24,09-10-24 10:00,09-10-24 10:11,11,Billing Question,Call Center,Neutral,4,15,Within SLA,CA,Los Angeles,A137,CC04
C012057,21-11-24,21-11-24 10:00,21-11-24 10:21,21,Billing Question,Call Center,Negative,3,15,SLA Violated,NY,New York,A022,CC01
C012058,05-07-24,05-07-24 12:00,05-07-24 12:16,16,Power Outage,Call Center,Neutral,2,15,SLA Violated,IL,Chicago,A086,CC03
C012059,30-12-24,30-12-24 9:00,30-12-24 9:12,12,Power Outage,Call Center,Negative,3,15,Within SLA,TX,Dallas,A066,CC02
C012060,26-08-24,26-08-24 19:00,26-08-24 19:05,5,Account Cancellation,Web Form,Negative,4,15,Within SLA,NY,New York,A022,CC01
C012061,16-10-24,16-10-24 17:00,16-10-24 17:14,14,Service Issues,Email,Negative,4,15,Within SLA,IL,Chicago,A087,CC03
C012062,07-08-24,07-08-24 15:00,07-08-24 15:31,31,Billing Question,Call Center,Positive,3,15,SLA Violated,CA,Los Angeles,A125,CC04
C012063,10-03-24,10-03-24 14:00,10-03-24 14:03,3,Billing Question,Call Center,Negative,3,15,Within SLA,CA,Los Angeles,A108,CC04
C012064,02-09-24,02-09-24 18:00,02-09-24 18:01,1,New Connection,Email,Positive,5,15,Within SLA,IL,Chicago,A093,CC03
C012065,13-08-24,13-08-24 18:00,13-08-24 18:01,1,New Connection,Call Center,Neutral,4,15,Within SLA,IL,Chicago,A078,CC03
C012066,04-10-24,04-10-24 19:00,04-10-24 19:04,4,Account Cancellation,Call Center,Negative,4,15,Within SLA,TX,Dallas,A057,CC02
C012067,24-12-24,24-12-24 11:00,24-12-24 11:13,13,Power Outage,Chatbot,Neutral,3,15,Within SLA,NY,New York,A011,CC01
C012068,13-06-24,13-06-24 8:00,13-06-24 8:05,5,Billing Question,Call Center,Negative,4,15,Within SLA,IL,Chicago,A073,CC03
C012069,28-09-24,28-09-24 15:00,28-09-24 15:07,7,Billing Question,Call Center,Neutral,4,15,Within SLA,NY,New York,A006,CC01
C012070,03-01-24,03-01-24 19:00,03-01-24 19:01,1,Billing Question,Call Center,Positive,5,15,Within SLA,NY,New York,A015,CC01
C012071,27-11-24,27-11-24 9:00,27-11-24 9:15,15,Service Issues,Call Center,Neutral,3,15,Within SLA,CA,Los Angeles,A130,CC04
C012072,08-06-24,08-06-24 9:00,08-06-24 9:11,11,Service Issues,Call Center,Negative,5,15,Within SLA,CA,Los Angeles,A123,CC04
C012073,13-07-24,13-07-24 18:00,13-07-24 18:03,3,Account Cancellation,Call Center,Neutral,5,15,Within SLA,CA,Los Angeles,A113,CC04
C012074,28-12-24,28-12-24 17:00,28-12-24 17:07,7,Billing Question,Call Center,Positive,3,15,Within SLA,CA,Los Angeles,A114,CC04
C012075,03-03-24,03-03-24 17:00,03-03-24 17:14,14,Service Issues,Call Center,Negative,3,15,Within SLA,CA,Los Angeles,A137,CC04
C012076,30-01-24,30-01-24 10:00,30-01-24 10:13,13,Power Outage,Chatbot,Negative,5,15,Within SLA,NY,New York,A004,CC01
C012077,04-05-24,04-05-24 11:00,04-05-24 11:04,4,Payment Issue,Call Center,Neutral,3,15,Within SLA,TX,Dallas,A043,CC02
C012078,13-08-24,13-08-24 8:00,13-08-24 8:08,8,Billing Question,Call Center,Negative,5,15,Within SLA,IL,Chicago,A076,CC03
C012079,18-07-24,18-07-24 8:00,18-07-24 8:22,22,Billing Question,Call Center,Negative,5,15,SLA Violated,CA,Los Angeles,A117,CC04
C012080,19-05-24,19-05-24 12:00,19-05-24 12:11,11,Power Outage,Call Center,Negative,3,15,Within SLA,IL,Chicago,A101,CC03
C012081,21-11-24,21-11-24 18:00,21-11-24 18:22,22,Service Issues,Web Form,Neutral,4,15,SLA Violated,IL,Chicago,A086,CC03
C012082,13-01-24,13-01-24 19:00,13-01-24 19:18,18,Power Outage,Call Center,Negative,2,15,SLA Violated,CA,Los Angeles,A119,CC04
C012083,15-07-24,15-07-24 9:00,15-07-24 9:23,23,Billing Question,Call Center,Positive,4,15,SLA Violated,IL,Chicago,A076,CC03
C012084,02-10-24,02-10-24 14:00,02-10-24 14:04,4,New Connection,Chatbot,Positive,4,15,Within SLA,NY,New York,A010,CC01
C012085,12-03-24,12-03-24 15:00,12-03-24 15:28,28,Service Issues,Email,Negative,3,15,SLA Violated,NY,New York,A024,CC01
C012086,07-02-24,07-02-24 15:00,07-02-24 15:02,2,New Connection,Call Center,Positive,4,15,Within SLA,NY,New York,A020,CC01
C012087,10-07-24,10-07-24 11:00,10-07-24 11:14,14,Billing Question,Call Center,Negative,3,15,Within SLA,NY,New York,A010,CC01
C012088,29-06-24,29-06-24 10:00,29-06-24 10:01,1,Payment Issue,Call Center,Neutral,3,15,Within SLA,CA,Los Angeles,A127,CC04
C012089,05-12-24,05-12-24 14:00,05-12-24 14:03,3,Payment Issue,Web Form,Neutral,4,15,Within SLA,IL,Chicago,A101,CC03
C012090,22-02-24,22-02-24 14:00,22-02-24 14:06,6,Billing Question,Email,Positive,3,15,Within SLA,IL,Chicago,A085,CC03
C012091,18-03-24,18-03-24 13:00,18-03-24 13:01,1,Billing Question,Call Center,Neutral,3,15,Within SLA,NY,New York,A007,CC01
C012092,25-11-24,25-11-24 8:00,25-11-24 8:17,17,Service Issues,Web Form,Negative,3,15,SLA Violated,IL,Chicago,A093,CC03
C012093,21-07-24,21-07-24 9:00,21-07-24 9:25,25,Billing Question,Chatbot,Positive,3,15,SLA Violated,IL,Chicago,A075,CC03
C012094,03-05-24,03-05-24 13:00,03-05-24 13:04,4,Payment Issue,Email,Neutral,4,15,Within SLA,IL,Chicago,A092,CC03
C012095,29-11-24,29-11-24 8:00,29-11-24 8:20,20,Account Cancellation,Call Center,Neutral,5,15,SLA Violated,NY,New York,A026,CC01
C012096,07-10-24,07-10-24 8:00,07-10-24 8:16,16,Service Issues,Call Center,Negative,3,15,SLA Violated,NY,New York,A008,CC01
C012097,14-05-24,14-05-24 8:00,14-05-24 8:18,18,New Connection,Call Center,Neutral,4,15,SLA Violated,CA,Los Angeles,A127,CC04
C012098,16-04-24,16-04-24 11:00,16-04-24 11:10,10,New Connection,Call Center,Neutral,3,15,Within SLA,TX,Dallas,A058,CC02
C012099,03-09-24,03-09-24 8:00,03-09-24 8:08,8,New Connection,Call Center,Neutral,5,15,Within SLA,TX,Dallas,A052,CC02
C012100,14-08-24,14-08-24 9:00,14-08-24 9:03,3,Account Cancellation,Call Center,Negative,3,15,Within SLA,NY,New York,A032,CC01
C012101,26-01-24,26-01-24 16:00,26-01-24 16:05,5,Billing Question,Chatbot,Positive,4,15,Within SLA,IL,Chicago,A099,CC03
C012102,04-08-24,04-08-24 9:00,04-08-24 9:22,22,Power Outage,Call Center,Negative,4,15,SLA Violated,TX,Dallas,A062,CC02
C012103,04-10-24,04-10-24 11:00,04-10-24 11:08,8,Billing Question,Call Center,Positive,5,15,Within SLA,IL,Chicago,A089,CC03
C012104,25-03-24,25-03-24 18:00,25-03-24 18:41,41,Power Outage,Call Center,Negative,4,15,SLA Violated,TX,Dallas,A046,CC02
C012105,14-06-24,14-06-24 8:00,14-06-24 8:20,20,Billing Question,Call Center,Neutral,4,15,SLA Violated,IL,Chicago,A077,CC03
C012106,18-11-24,18-11-24 13:00,18-11-24 13:01,1,Account Cancellation,Call Center,Neutral,3,15,Within SLA,NY,New York,A025,CC01
C012107,07-04-24,07-04-24 12:00,07-04-24 12:08,8,Billing Question,Chatbot,Positive,5,15,Within SLA,NY,New York,A032,CC01
C012108,27-05-24,27-05-24 15:00,27-05-24 15:16,16,Service Issues,Call Center,Neutral,3,15,SLA Violated,NY,New York,A018,CC01
C012109,07-04-24,07-04-24 9:00,07-04-24 9:07,7,Billing Question,Call Center,Negative,4,15,Within SLA,IL,Chicago,A100,CC03
C012110,12-12-24,12-12-24 12:00,12-12-24 12:14,14,Power Outage,Chatbot,Negative,4,15,Within SLA,CA,Los Angeles,A134,CC04
C012111,08-03-24,08-03-24 11:00,08-03-24 11:04,4,Billing Question,Call Center,Positive,3,15,Within SLA,TX,Dallas,A043,CC02
C012112,03-06-24,03-06-24 9:00,03-06-24 9:11,11,Service Issues,Chatbot,Negative,5,15,Within SLA,TX,Dallas,A057,CC02
C012113,26-05-24,26-05-24 9:00,26-05-24 9:04,4,Billing Question,Call Center,Neutral,2,15,Within SLA,IL,Chicago,A090,CC03
C012114,15-12-24,15-12-24 9:00,15-12-24 9:26,26,New Connection,Call Center,Positive,3,15,SLA Violated,TX,Dallas,A042,CC02
C012115,03-01-24,03-01-24 16:00,03-01-24 16:11,11,Billing Question,Call Center,Negative,4,15,Within SLA,IL,Chicago,A087,CC03
C012116,24-12-24,24-12-24 16:00,24-12-24 16:07,7,Account Cancellation,Chatbot,Neutral,5,15,Within SLA,IL,Chicago,A085,CC03
C012117,15-07-24,15-07-24 13:00,15-07-24 13:21,21,Service Issues,Call Center,Negative,5,15,SLA Violated,CA,Los Angeles,A111,CC04
C012118,11-06-24,11-06-24 12:00,11-06-24 12:06,6,Billing Question,Email,Neutral,3,15,Within SLA,TX,Dallas,A051,CC02
C012119,29-06-24,29-06-24 18:00,29-06-24 18:09,9,Account Cancellation,Web Form,Negative,2,15,Within SLA,IL,Chicago,A096,CC03
C012120,28-11-24,28-11-24 18:00,28-11-24 18:17,17,Power Outage,Call Center,Neutral,3,15,SLA Violated,TX,Dallas,A044,CC02
C012121,01-01-24,01-01-24 10:00,01-01-24 10:04,4,Billing Question,Call Center,Negative,4,15,Within SLA,IL,Chicago,A084,CC03
C012122,31-08-24,31-08-24 18:00,31-08-24 18:17,17,Service Issues,Call Center,Neutral,3,15,SLA Violated,CA,Los Angeles,A130,CC04
C012123,19-08-24,19-08-24 11:00,19-08-24 11:16,16,Service Issues,Chatbot,Neutral,4,15,SLA Violated,IL,Chicago,A104,CC03
C012124,15-06-24,15-06-24 10:00,15-06-24 10:11,11,Power Outage,Call Center,Negative,2,15,Within SLA,NY,New York,A025,CC01
C012125,19-03-24,19-03-24 18:00,19-03-24 18:14,14,Billing Question,Call Center,Positive,5,15,Within SLA,CA,Los Angeles,A134,CC04
C012126,01-08-24,01-08-24 9:00,01-08-24 9:15,15,Service Issues,Call Center,Negative,4,15,Within SLA,TX,Dallas,A046,CC02
C012127,07-01-24,07-01-24 19:00,07-01-24 19:21,21,Billing Question,Call Center,Negative,3,15,SLA Violated,NY,New York,A035,CC01
C012128,12-01-24,12-01-24 10:00,12-01-24 10:14,14,Billing Question,Email,Negative,4,15,Within SLA,CA,Los Angeles,A110,CC04
C012129,26-10-24,26-10-24 13:00,26-10-24 13:05,5,Billing Question,Call Center,Neutral,5,15,Within SLA,NY,New York,A034,CC01
C012130,26-12-24,26-12-24 17:00,26-12-24 17:07,7,Account Cancellation,Call Center,Neutral,3,15,Within SLA,IL,Chicago,A078,CC03
C012131,08-08-24,08-08-24 15:00,08-08-24 15:10,10,Billing Question,Call Center,Negative,3,15,Within SLA,NY,New York,A025,CC01
C012132,25-03-24,25-03-24 9:00,25-03-24 9:04,4,Billing Question,Call Center,Positive,5,15,Within SLA,IL,Chicago,A087,CC03
C012133,02-06-24,02-06-24 10:00,02-06-24 10:05,5,Billing Question,Chatbot,Neutral,4,15,Within SLA,NY,New York,A010,CC01
C012134,22-06-24,22-06-24 12:00,22-06-24 12:03,3,Billing Question,Call Center,Positive,4,15,Within SLA,TX,Dallas,A057,CC02
C012135,10-01-24,10-01-24 13:00,10-01-24 13:11,11,Billing Question,Email,Negative,3,15,Within SLA,TX,Dallas,A038,CC02
C012136,30-09-24,30-09-24 13:00,30-09-24 13:01,1,Billing Question,Call Center,Negative,4,15,Within SLA,IL,Chicago,A083,CC03
C012137,09-08-24,09-08-24 10:00,09-08-24 10:09,9,Billing Question,Email,Positive,3,15,Within SLA,IL,Chicago,A084,CC03
C012138,07-03-24,07-03-24 11:00,07-03-24 11:11,11,Power Outage,Chatbot,Neutral,5,15,Within SLA,NY,New York,A011,CC01
C012139,15-08-24,15-08-24 13:00,15-08-24 13:05,5,Billing Question,Call Center,Neutral,3,15,Within SLA,TX,Dallas,A043,CC02
C012140,29-05-24,29-05-24 13:00,29-05-24 13:16,16,Payment Issue,Call Center,Neutral,3,15,SLA Violated,CA,Los Angeles,A136,CC04
C012141,23-07-24,23-07-24 8:00,23-07-24 8:04,4,Billing Question,Call Center,Positive,3,15,Within SLA,CA,Los Angeles,A128,CC04
